timeOpen,open
2021-02-19T00:00:00.000Z,0.6753738143
2021-02-20T00:00:00.000Z,0.7154348795
2021-02-21T00:00:00.000Z,0.6520691314
2021-02-22T00:00:00.000Z,0.6909386541
2021-02-23T00:00:00.000Z,0.7201001494
2021-02-24T00:00:00.000Z,0.5972503683
2021-02-25T00:00:00.000Z,0.5903258317
2021-02-26T00:00:00.000Z,0.5486373949
2021-02-27T00:00:00.000Z,0.5450726657
2021-02-28T00:00:00.000Z,0.5575847283
2021-03-01T00:00:00.000Z,0.5270712843
2021-03-02T00:00:00.000Z,0.5644224175
2021-03-03T00:00:00.000Z,0.552081566
2021-03-04T00:00:00.000Z,0.570434905
2021-03-05T00:00:00.000Z,0.6160116427
2021-03-06T00:00:00.000Z,0.5793853805
2021-03-07T00:00:00.000Z,0.5885348516
2021-03-08T00:00:00.000Z,0.58977349
2021-03-09T00:00:00.000Z,0.5997093166
2021-03-10T00:00:00.000Z,0.6144947741
2021-03-11T00:00:00.000Z,0.5844373585
2021-03-12T00:00:00.000Z,0.5678653888
2021-03-13T00:00:00.000Z,0.5503171595
2021-03-14T00:00:00.000Z,0.5734357105
2021-03-15T00:00:00.000Z,0.5512649302
2021-03-16T00:00:00.000Z,0.5458504521
2021-03-17T00:00:00.000Z,0.5759062107
2021-03-18T00:00:00.000Z,0.5852079641
2021-03-19T00:00:00.000Z,0.5907859553
2021-03-20T00:00:00.000Z,0.5900626735
2021-03-21T00:00:00.000Z,0.6605919564
2021-03-22T00:00:00.000Z,0.6510201834
2021-03-23T00:00:00.000Z,0.6888426872
2021-03-24T00:00:00.000Z,0.7003548266
2021-03-25T00:00:00.000Z,0.6142193762
2021-03-26T00:00:00.000Z,0.6520424901
2021-03-27T00:00:00.000Z,0.7153722343
2021-03-28T00:00:00.000Z,0.6941632435
2021-03-29T00:00:00.000Z,0.69301339
2021-03-30T00:00:00.000Z,0.7148409738
2021-03-31T00:00:00.000Z,0.7154571049
2021-04-01T00:00:00.000Z,0.7211607399
2021-04-02T00:00:00.000Z,0.7270098584
2021-04-03T00:00:00.000Z,0.7755994919
2021-04-04T00:00:00.000Z,0.7430682813
2021-04-05T00:00:00.000Z,0.8125521314
2021-04-06T00:00:00.000Z,1.1480203599
2021-04-07T00:00:00.000Z,1.3797809848
2021-04-08T00:00:00.000Z,1.1594341254
2021-04-09T00:00:00.000Z,1.3234336728
2021-04-10T00:00:00.000Z,1.2783720461
2021-04-11T00:00:00.000Z,1.7191468225
2021-04-12T00:00:00.000Z,1.6971762261
2021-04-13T00:00:00.000Z,1.8468443153
2021-04-14T00:00:00.000Z,2.2490001055
2021-04-15T00:00:00.000Z,2.2997699714
2021-04-16T00:00:00.000Z,2.2073362623
2021-04-17T00:00:00.000Z,1.9426041106
2021-04-18T00:00:00.000Z,1.9502048506
2021-04-19T00:00:00.000Z,1.7644456214
2021-04-20T00:00:00.000Z,1.6405630833
2021-04-21T00:00:00.000Z,1.7482908063
2021-04-22T00:00:00.000Z,1.6152636715
2021-04-23T00:00:00.000Z,1.4467785791
2021-04-24T00:00:00.000Z,1.4598996271
2021-04-25T00:00:00.000Z,1.3093169253
2021-04-26T00:00:00.000Z,1.2928994163
2021-04-27T00:00:00.000Z,1.6943038826
2021-04-28T00:00:00.000Z,1.7389264949
2021-04-29T00:00:00.000Z,1.6707640038
2021-04-30T00:00:00.000Z,1.7168755052
2021-05-01T00:00:00.000Z,1.9647484202
2021-05-02T00:00:00.000Z,2.0305731549
2021-05-03T00:00:00.000Z,1.9187685681
2021-05-04T00:00:00.000Z,1.9106339967
2021-05-05T00:00:00.000Z,1.70781158
2021-05-06T00:00:00.000Z,1.9820414529
2021-05-07T00:00:00.000Z,1.9497627032
2021-05-08T00:00:00.000Z,1.9185654129
2021-05-09T00:00:00.000Z,1.8973756966
2021-05-10T00:00:00.000Z,1.8592075442
2021-05-11T00:00:00.000Z,1.683335863
2021-05-12T00:00:00.000Z,1.7893924862
2021-05-13T00:00:00.000Z,1.5408682331
2021-05-14T00:00:00.000Z,1.6592958665
2021-05-15T00:00:00.000Z,1.6972272038
2021-05-16T00:00:00.000Z,1.801057075
2021-05-17T00:00:00.000Z,1.7554928778
2021-05-18T00:00:00.000Z,1.8024125172
2021-05-19T00:00:00.000Z,1.923529934
2021-05-20T00:00:00.000Z,1.2878201595
