timeOpen,open
2021-02-19T00:00:00.000Z,65532.4305829058
2021-02-20T00:00:00.000Z,70532.6120373235
2021-02-21T00:00:00.000Z,70733.3022701231
2021-02-22T00:00:00.000Z,72496.4864479649
2021-02-23T00:00:00.000Z,68360.276136853
2021-02-24T00:00:00.000Z,61507.2068881285
2021-02-25T00:00:00.000Z,62200.2292018661
2021-02-26T00:00:00.000Z,59513.7676208382
2021-02-27T00:00:00.000Z,59034.8514265959
2021-02-28T00:00:00.000Z,58837.7805675278
2021-03-01T00:00:00.000Z,57339.7887373492
2021-03-02T00:00:00.000Z,62715.4086876839
2021-03-03T00:00:00.000Z,61179.4342019544
2021-03-04T00:00:00.000Z,64035.2533453049
2021-03-05T00:00:00.000Z,61530.0928351391
2021-03-06T00:00:00.000Z,61877.5756240152
2021-03-07T00:00:00.000Z,61902.1871940071
2021-03-08T00:00:00.000Z,64643.144526945
2021-03-09T00:00:00.000Z,66171.8819902299
2021-03-10T00:00:00.000Z,69332.9116429741
2021-03-11T00:00:00.000Z,70633.9277488016
2021-03-12T00:00:00.000Z,72484.101609628
2021-03-13T00:00:00.000Z,71540.1551363877
2021-03-14T00:00:00.000Z,76379.4871489874
2021-03-15T00:00:00.000Z,73904.1133271901
2021-03-16T00:00:00.000Z,69677.5750047654
2021-03-17T00:00:00.000Z,70710.3678012456
2021-03-18T00:00:00.000Z,72959.2775006068
2021-03-19T00:00:00.000Z,72287.3073537275
2021-03-20T00:00:00.000Z,73061.5667380735
2021-03-21T00:00:00.000Z,73033.5742427849
2021-03-22T00:00:00.000Z,72036.500139923
2021-03-23T00:00:00.000Z,68255.959938413
2021-03-24T00:00:00.000Z,68882.1470715169
2021-03-25T00:00:00.000Z,66332.565902104
2021-03-26T00:00:00.000Z,65133.7718805947
2021-03-27T00:00:00.000Z,69542.2566776917
2021-03-28T00:00:00.000Z,70598.3945720535
2021-03-29T00:00:00.000Z,70413.1163484909
2021-03-30T00:00:00.000Z,72713.4810129452
2021-03-31T00:00:00.000Z,74381.7966188767
2021-04-01T00:00:00.000Z,74039.3422010803
2021-04-02T00:00:00.000Z,74160.2284014412
2021-04-03T00:00:00.000Z,74692.2411408766
2021-04-04T00:00:00.000Z,72438.0845618329
2021-04-05T00:00:00.000Z,73830.3342525403
2021-04-06T00:00:00.000Z,74085.7441129896
2021-04-07T00:00:00.000Z,73149.1692034926
2021-04-08T00:00:00.000Z,70772.8453849044
2021-04-09T00:00:00.000Z,73277.1200396957
2021-04-10T00:00:00.000Z,72989.6521904293
2021-04-11T00:00:00.000Z,74984.9333251004
2021-04-12T00:00:00.000Z,75427.5379557999
2021-04-13T00:00:00.000Z,75239.1106697784
2021-04-14T00:00:00.000Z,79623.8505408868
2021-04-15T00:00:00.000Z,78952.7999896436
2021-04-16T00:00:00.000Z,79368.2323946134
2021-04-17T00:00:00.000Z,76964.7016795223
2021-04-18T00:00:00.000Z,75928.9542198164
2021-04-19T00:00:00.000Z,70344.1088664871
2021-04-20T00:00:00.000Z,69735.0417135629
2021-04-21T00:00:00.000Z,71224.209835879
2021-04-22T00:00:00.000Z,67342.441747333
2021-04-23T00:00:00.000Z,64690.6427828024
2021-04-24T00:00:00.000Z,63805.0105195716
2021-04-25T00:00:00.000Z,62444.6614444139
2021-04-26T00:00:00.000Z,61296.0523163403
2021-04-27T00:00:00.000Z,66979.4764591695
2021-04-28T00:00:00.000Z,68284.2312295237
2021-04-29T00:00:00.000Z,67494.3237189039
2021-04-30T00:00:00.000Z,65763.8376918351
2021-05-01T00:00:00.000Z,70942.2888972349
2021-05-02T00:00:00.000Z,71078.9723191623
2021-05-03T00:00:00.000Z,69530.6573221292
2021-05-04T00:00:00.000Z,70256.1508098281
2021-05-05T00:00:00.000Z,65518.8009140041
2021-05-06T00:00:00.000Z,70473.8780419621
2021-05-07T00:00:00.000Z,68575.5608299215
2021-05-08T00:00:00.000Z,69601.0226498016
2021-05-09T00:00:00.000Z,71451.2438288305
2021-05-10T00:00:00.000Z,70581.3007265446
2021-05-11T00:00:00.000Z,67543.6638170057
2021-05-12T00:00:00.000Z,68610.6900719038
2021-05-13T00:00:00.000Z,60282.6759363286
2021-05-14T00:00:00.000Z,60467.9151417829
2021-05-15T00:00:00.000Z,60366.5285871929
2021-05-16T00:00:00.000Z,56565.9067745138
2021-05-17T00:00:00.000Z,56225.899561478
2021-05-18T00:00:00.000Z,52461.818754053
2021-05-19T00:00:00.000Z,51846.7817379303
2021-05-20T00:00:00.000Z,44588.4494796784
2021-05-21T00:00:00.000Z,48961.6653457372
2021-05-22T00:00:00.000Z,45098.2377600134
2021-05-23T00:00:00.000Z,45291.8260491439
2021-05-24T00:00:00.000Z,41884.6921407552
2021-05-25T00:00:00.000Z,46750.0790742959
2021-05-26T00:00:00.000Z,46326.3441564241
2021-05-27T00:00:00.000Z,47693.8248267924
2021-05-28T00:00:00.000Z,46482.4775865254
2021-05-29T00:00:00.000Z,43093.9720581849
2021-05-30T00:00:00.000Z,41798.3058305158
2021-05-31T00:00:00.000Z,43071.1229680208
2021-06-01T00:00:00.000Z,44980.6023897339
2021-06-02T00:00:00.000Z,44301.2843548191
2021-06-03T00:00:00.000Z,45272.0959305141
2021-06-04T00:00:00.000Z,47522.062225952
2021-06-05T00:00:00.000Z,44564.1364669901
2021-06-06T00:00:00.000Z,42943.0778588715
2021-06-07T00:00:00.000Z,43273.0540426263
2021-06-08T00:00:00.000Z,40596.9331078807
2021-06-09T00:00:00.000Z,40480.0237064199
2021-06-10T00:00:00.000Z,45297.5851586073
2021-06-11T00:00:00.000Z,44390.7473884798
2021-06-12T00:00:00.000Z,45390.3042399687
2021-06-13T00:00:00.000Z,43221.2629367929
2021-06-14T00:00:00.000Z,47443.153091338
2021-06-15T00:00:00.000Z,49091.8848231925
2021-06-16T00:00:00.000Z,48955.5913887666
2021-06-17T00:00:00.000Z,47078.0156544338
2021-06-18T00:00:00.000Z,47036.4713873346
2021-06-19T00:00:00.000Z,44687.651042229
2021-06-20T00:00:00.000Z,44324.4744412672
2021-06-21T00:00:00.000Z,44375.8999365559
2021-06-22T00:00:00.000Z,39116.7223426057
2021-06-23T00:00:00.000Z,40031.3314758009
2021-06-24T00:00:00.000Z,41447.6290152379
2021-06-25T00:00:00.000Z,42710.0332245596
2021-06-26T00:00:00.000Z,38832.3691022381
2021-06-27T00:00:00.000Z,39683.9490282743
2021-06-28T00:00:00.000Z,42624.9761011772
2021-06-29T00:00:00.000Z,42523.8791078329
2021-06-30T00:00:00.000Z,44517.42409012
2021-07-01T00:00:00.000Z,43423.9473334143
2021-07-02T00:00:00.000Z,41739.6950231069
2021-07-03T00:00:00.000Z,41695.9517094188
2021-07-04T00:00:00.000Z,42694.9763281855
2021-07-05T00:00:00.000Z,43509.4779601634
2021-07-06T00:00:00.000Z,41618.8240121042
2021-07-07T00:00:00.000Z,42640.6799066716
2021-07-08T00:00:00.000Z,42303.2094672371
2021-07-09T00:00:00.000Z,41179.3546385542
2021-07-10T00:00:00.000Z,42083.9074725131
2021-07-11T00:00:00.000Z,41699.030835232
2021-07-12T00:00:00.000Z,42644.9832616383
2021-07-13T00:00:00.000Z,41263.7669681486
2021-07-14T00:00:00.000Z,40977.4545030101
2021-07-15T00:00:00.000Z,41087.8602035337
2021-07-16T00:00:00.000Z,40093.2893501814
2021-07-17T00:00:00.000Z,39611.0015164672
2021-07-18T00:00:00.000Z,39783.3066328066
2021-07-19T00:00:00.000Z,40124.7789429186
2021-07-20T00:00:00.000Z,39318.9678899574
2021-07-21T00:00:00.000Z,37768.6692778962
2021-07-22T00:00:00.000Z,40404.0267277063
2021-07-23T00:00:00.000Z,40590.6604699772
2021-07-24T00:00:00.000Z,42200.2749190087
2021-07-25T00:00:00.000Z,43075.292586606
2021-07-26T00:00:00.000Z,44471.851815868
2021-07-27T00:00:00.000Z,46756.0029607263
2021-07-28T00:00:00.000Z,49741.0288148263
2021-07-29T00:00:00.000Z,50075.3057788814
2021-07-30T00:00:00.000Z,49831.6149468595
2021-07-31T00:00:00.000Z,52616.0481869875
2021-08-01T00:00:00.000Z,51731.1097687162
2021-08-02T00:00:00.000Z,49758.5702205872
2021-08-03T00:00:00.000Z,48978.8028610528
2021-08-04T00:00:00.000Z,47890.8582912648
2021-08-05T00:00:00.000Z,49858.1019494646
2021-08-06T00:00:00.000Z,51089.9755727149
2021-08-07T00:00:00.000Z,53759.4430659266
2021-08-08T00:00:00.000Z,55959.6416897868
2021-08-09T00:00:00.000Z,55058.8020949486
2021-08-10T00:00:00.000Z,58202.2849458124
2021-08-11T00:00:00.000Z,57089.2334509735
2021-08-12T00:00:00.000Z,57007.0149988151
2021-08-13T00:00:00.000Z,55639.8285578788
2021-08-14T00:00:00.000Z,59838.6634442771
2021-08-15T00:00:00.000Z,58928.2936434886
2021-08-16T00:00:00.000Z,58863.1140820947
2021-08-17T00:00:00.000Z,57753.0125554212
2021-08-18T00:00:00.000Z,56427.3902233707
2021-08-19T00:00:00.000Z,56657.9891393385
2021-08-20T00:00:00.000Z,59953.1934089539
2021-08-21T00:00:00.000Z,63242.2412329765
2021-08-22T00:00:00.000Z,62655.0785490013
2021-08-23T00:00:00.000Z,63221.9983177819
2021-08-24T00:00:00.000Z,62716.3422381069
2021-08-25T00:00:00.000Z,60125.1275278064
2021-08-26T00:00:00.000Z,61691.9249055769
2021-08-27T00:00:00.000Z,59489.4477768303
2021-08-28T00:00:00.000Z,61939.9077913692
2021-08-29T00:00:00.000Z,61736.266796035
2021-08-30T00:00:00.000Z,61597.8414247895
2021-08-31T00:00:00.000Z,59289.8417721745
2021-09-01T00:00:00.000Z,59424.8910570122
2021-09-02T00:00:00.000Z,61605.5108726082
2021-09-03T00:00:00.000Z,61873.7570815163
2021-09-04T00:00:00.000Z,62639.1801484559
2021-09-05T00:00:00.000Z,62555.4069109361
2021-09-06T00:00:00.000Z,64877.4856737109
2021-09-07T00:00:00.000Z,66007.699126133
2021-09-08T00:00:00.000Z,59221.4333668611
2021-09-09T00:00:00.000Z,58108.2429927341
2021-09-10T00:00:00.000Z,58764.5279933419
2021-09-11T00:00:00.000Z,56952.1664970139
2021-09-12T00:00:00.000Z,57379.6443655493
2021-09-13T00:00:00.000Z,58414.8728290975
2021-09-14T00:00:00.000Z,56871.8547563099
2021-09-15T00:00:00.000Z,59773.9533383541
2021-09-16T00:00:00.000Z,60769.6060096514
2021-09-17T00:00:00.000Z,60583.5205381491
2021-09-18T00:00:00.000Z,60321.9644077548
2021-09-19T00:00:00.000Z,61592.0274456556
2021-09-20T00:00:00.000Z,60335.565685751
2021-09-21T00:00:00.000Z,55069.4239927924
2021-09-22T00:00:00.000Z,52136.568609065
2021-09-23T00:00:00.000Z,55699.4606859423
2021-09-24T00:00:00.000Z,56848.6671040387
2021-09-25T00:00:00.000Z,54204.4795569175
2021-09-26T00:00:00.000Z,54051.4045809446
2021-09-27T00:00:00.000Z,54691.5465750014
2021-09-28T00:00:00.000Z,53285.7217256026
2021-09-29T00:00:00.000Z,52059.640627808
2021-09-30T00:00:00.000Z,52996.2359816868
2021-10-01T00:00:00.000Z,55579.2570367793
2021-10-02T00:00:00.000Z,60877.0498328364
2021-10-03T00:00:00.000Z,60298.5479251438
2021-10-04T00:00:00.000Z,60884.3792985085
2021-10-05T00:00:00.000Z,61912.9952795629
2021-10-06T00:00:00.000Z,64787.9369160387
2021-10-07T00:00:00.000Z,69649.9665856537
2021-10-08T00:00:00.000Z,67514.7527993852
2021-10-09T00:00:00.000Z,67264.9985321005
2021-10-10T00:00:00.000Z,68541.005361132
2021-10-11T00:00:00.000Z,68335.7190658834
2021-10-12T00:00:00.000Z,71807.868058254
2021-10-13T00:00:00.000Z,69922.3513281896
2021-10-14T00:00:00.000Z,71365.4920946173
2021-10-15T00:00:00.000Z,70967.7901894193
2021-10-16T00:00:00.000Z,76196.1987933387
2021-10-17T00:00:00.000Z,75303.4137886763
2021-10-18T00:00:00.000Z,76164.12074889
2021-10-19T00:00:00.000Z,76765.6988723058
2021-10-20T00:00:00.000Z,79426.2419039048
2021-10-21T00:00:00.000Z,81352.3713473834
2021-10-22T00:00:00.000Z,76996.2999375609
2021-10-23T00:00:00.000Z,75047.997073684
2021-10-24T00:00:00.000Z,75881.0358063157
2021-10-25T00:00:00.000Z,75339.6722266587
2021-10-26T00:00:00.000Z,78040.8002338574
2021-10-27T00:00:00.000Z,74788.6191530247
2021-10-28T00:00:00.000Z,72330.9236712479
2021-10-29T00:00:00.000Z,74857.0441758814
2021-10-30T00:00:00.000Z,77095.2755760766
2021-10-31T00:00:00.000Z,76613.582784368
2021-11-01T00:00:00.000Z,75936.669191513
2021-11-02T00:00:00.000Z,75437.7595858874
2021-11-03T00:00:00.000Z,78485.852211641
2021-11-04T00:00:00.000Z,77911.3162303725
2021-11-05T00:00:00.000Z,76536.5437291038
2021-11-06T00:00:00.000Z,76055.6635419645
2021-11-07T00:00:00.000Z,76660.9920553396
2021-11-08T00:00:00.000Z,78872.2318608136
2021-11-09T00:00:00.000Z,84050.7849884594
2021-11-10T00:00:00.000Z,83268.3282522328
2021-11-11T00:00:00.000Z,81142.4542365482
2021-11-12T00:00:00.000Z,81658.2378178187
2021-11-13T00:00:00.000Z,80526.142939129
2021-11-14T00:00:00.000Z,80899.226053226
2021-11-15T00:00:00.000Z,82204.5165982485
2021-11-16T00:00:00.000Z,79747.840439675
2021-11-17T00:00:00.000Z,75572.9501198026
2021-11-18T00:00:00.000Z,76121.7390044107
2021-11-19T00:00:00.000Z,71707.2720020558
2021-11-20T00:00:00.000Z,73467.9222724002
2021-11-21T00:00:00.000Z,75510.1135708485
2021-11-22T00:00:00.000Z,74292.2263446951
2021-11-23T00:00:00.000Z,71519.4538672941
2021-11-24T00:00:00.000Z,72973.0620598474
2021-11-25T00:00:00.000Z,72378.563943875
2021-11-26T00:00:00.000Z,74669.0150038494
2021-11-27T00:00:00.000Z,68724.5970067441
2021-11-28T00:00:00.000Z,70111.3398960554
2021-11-29T00:00:00.000Z,72908.6467108411
2021-11-30T00:00:00.000Z,73666.0230369702
2021-12-01T00:00:00.000Z,72702.6021768998
2021-12-02T00:00:00.000Z,73304.3210056049
2021-12-03T00:00:00.000Z,72436.4431395857
2021-12-04T00:00:00.000Z,69032.8014393124
2021-12-05T00:00:00.000Z,63217.0629327288
2021-12-06T00:00:00.000Z,63337.7527880594
2021-12-07T00:00:00.000Z,64559.916456382
2021-12-08T00:00:00.000Z,64075.9792923725
2021-12-09T00:00:00.000Z,63832.3699174694
2021-12-10T00:00:00.000Z,60537.0137694326
2021-12-11T00:00:00.000Z,60146.8472149823
2021-12-12T00:00:00.000Z,62806.7674220154
2021-12-13T00:00:00.000Z,63750.4608674022
2021-12-14T00:00:00.000Z,59827.5754494008
2021-12-15T00:00:00.000Z,62252.6487525437
2021-12-16T00:00:00.000Z,62774.9912522578
2021-12-17T00:00:00.000Z,60903.7064767873
2021-12-18T00:00:00.000Z,59600.6542444407
2021-12-19T00:00:00.000Z,60418.9998672848
2021-12-20T00:00:00.000Z,60249.1238899593
2021-12-21T00:00:00.000Z,60653.845900204
2021-12-22T00:00:00.000Z,63238.9627442202
2021-12-23T00:00:00.000Z,62495.5981821061
2021-12-24T00:00:00.000Z,65170.1911314352
2021-12-25T00:00:00.000Z,65130.4028930758
2021-12-26T00:00:00.000Z,64584.5310231926
2021-12-27T00:00:00.000Z,65109.6396604365
2021-12-28T00:00:00.000Z,64811.0766067049
2021-12-29T00:00:00.000Z,61037.1335793199
2021-12-30T00:00:00.000Z,59430.8943183447
2021-12-31T00:00:00.000Z,60125.7146873085
2022-01-01T00:00:00.000Z,58540.3608413173
2022-01-02T00:00:00.000Z,60271.0753001169
2022-01-03T00:00:00.000Z,59935.3167261904
2022-01-04T00:00:00.000Z,59243.6304791453
2022-01-05T00:00:00.000Z,58316.3286619671
2022-01-06T00:00:00.000Z,55592.3811564891
2022-01-07T00:00:00.000Z,54937.7322426499
2022-01-08T00:00:00.000Z,52542.046711398
2022-01-09T00:00:00.000Z,52764.7987105392
2022-01-10T00:00:00.000Z,53007.3893865717
2022-01-11T00:00:00.000Z,52970.0512117332
2022-01-12T00:00:00.000Z,53760.2571554372
2022-01-13T00:00:00.000Z,54947.5340512601
2022-01-14T00:00:00.000Z,53284.7575543017
2022-01-15T00:00:00.000Z,54079.5224226296
2022-01-16T00:00:00.000Z,54167.5254807592
2022-01-17T00:00:00.000Z,54078.4012863531
2022-01-18T00:00:00.000Z,52881.290049699
2022-01-19T00:00:00.000Z,52958.8640867101
2022-01-20T00:00:00.000Z,52225.9952488597
2022-01-21T00:00:00.000Z,50881.0206670267
2022-01-22T00:00:00.000Z,45881.2602199055
2022-01-23T00:00:00.000Z,44089.5792444074
2022-01-24T00:00:00.000Z,45568.9227662416
2022-01-25T00:00:00.000Z,46280.6511986275
2022-01-26T00:00:00.000Z,46621.0188170782
2022-01-27T00:00:00.000Z,46629.4788209234
2022-01-28T00:00:00.000Z,47328.1847470559
2022-01-29T00:00:00.000Z,48237.6597480383
2022-01-30T00:00:00.000Z,48711.6069153069
2022-01-31T00:00:00.000Z,48386.7715081332
2022-02-01T00:00:00.000Z,48940.2241150703
2022-02-02T00:00:00.000Z,49167.3220857817
2022-02-03T00:00:00.000Z,46872.3546892255
2022-02-04T00:00:00.000Z,47102.0349454493
2022-02-05T00:00:00.000Z,52980.9976055374
2022-02-06T00:00:00.000Z,52863.5369137789
2022-02-07T00:00:00.000Z,54053.2101227643
2022-02-08T00:00:00.000Z,55548.5847117369
2022-02-09T00:00:00.000Z,56030.8161122462
2022-02-10T00:00:00.000Z,56218.1524095666
2022-02-11T00:00:00.000Z,55483.6953877193
2022-02-12T00:00:00.000Z,53999.7648795733
2022-02-13T00:00:00.000Z,53776.0187396655
