timeOpen,open
2021-02-19T00:00:00.000Z,332.4790112768
2021-02-20T00:00:00.000Z,357.8247811955
2021-02-21T00:00:00.000Z,322.8954896162
2021-02-22T00:00:00.000Z,312.0529451772
2021-02-23T00:00:00.000Z,283.7484361462
2021-02-24T00:00:00.000Z,276.5532904869
2021-02-25T00:00:00.000Z,257.4435769643
2021-02-26T00:00:00.000Z,249.4209641094
2021-02-27T00:00:00.000Z,260.061560625
2021-02-28T00:00:00.000Z,266.567782976
2021-03-01T00:00:00.000Z,276.8353844028
2021-03-02T00:00:00.000Z,291.0715792782
2021-03-03T00:00:00.000Z,279.1955942162
2021-03-04T00:00:00.000Z,278.5661708229
2021-03-05T00:00:00.000Z,275.5902135514
2021-03-06T00:00:00.000Z,261.1163749584
2021-03-07T00:00:00.000Z,259.1985307487
2021-03-08T00:00:00.000Z,263.5767836041
2021-03-09T00:00:00.000Z,279.7769116311
2021-03-10T00:00:00.000Z,284.8574718025
2021-03-11T00:00:00.000Z,278.4514449971
2021-03-12T00:00:00.000Z,277.3992174097
2021-03-13T00:00:00.000Z,278.6784378327
2021-03-14T00:00:00.000Z,297.5226356173
2021-03-15T00:00:00.000Z,290.6706511026
2021-03-16T00:00:00.000Z,277.3337790092
2021-03-17T00:00:00.000Z,285.5540403243
2021-03-18T00:00:00.000Z,292.3336607965
2021-03-19T00:00:00.000Z,289.0091114529
2021-03-20T00:00:00.000Z,291.5331642894
2021-03-21T00:00:00.000Z,295.0503096569
2021-03-22T00:00:00.000Z,292.0968920533
2021-03-23T00:00:00.000Z,275.1843805929
2021-03-24T00:00:00.000Z,275.4602867946
2021-03-25T00:00:00.000Z,266.3096103227
2021-03-26T00:00:00.000Z,269.3984701262
2021-03-27T00:00:00.000Z,280.6730956255
2021-03-28T00:00:00.000Z,283.1285765843
2021-03-29T00:00:00.000Z,294.4572871833
2021-03-30T00:00:00.000Z,295.6139688663
2021-03-31T00:00:00.000Z,309.8692662538
2021-04-01T00:00:00.000Z,309.1260348924
2021-04-02T00:00:00.000Z,316.7794051626
2021-04-03T00:00:00.000Z,328.0254798301
2021-04-04T00:00:00.000Z,327.9498186707
2021-04-05T00:00:00.000Z,328.313727802
2021-04-06T00:00:00.000Z,331.0406490638
2021-04-07T00:00:00.000Z,340.7198747899
2021-04-08T00:00:00.000Z,325.3458802955
2021-04-09T00:00:00.000Z,339.231544004
2021-04-10T00:00:00.000Z,342.8432837324
2021-04-11T00:00:00.000Z,365.9558036089
2021-04-12T00:00:00.000Z,412.6923352354
2021-04-13T00:00:00.000Z,395.1225492455
2021-04-14T00:00:00.000Z,410.0762058546
2021-04-15T00:00:00.000Z,401.9711815466
2021-04-16T00:00:00.000Z,432.3838913319
2021-04-17T00:00:00.000Z,427.2516465928
2021-04-18T00:00:00.000Z,460.0249773261
2021-04-19T00:00:00.000Z,423.4401497448
