timeOpen,open
2021-10-16T00:00:00.000Z,2.740108879
2021-10-17T00:00:00.000Z,2.6932143708
2021-10-18T00:00:00.000Z,2.6702293998
2021-10-19T00:00:00.000Z,2.6332274687
2021-10-20T00:00:00.000Z,2.6086012807
2021-10-21T00:00:00.000Z,2.6988848499
2021-10-22T00:00:00.000Z,2.6443798266
2021-10-23T00:00:00.000Z,2.6658686402
2021-10-24T00:00:00.000Z,2.6792354688
2021-10-25T00:00:00.000Z,2.622677101
2021-10-26T00:00:00.000Z,2.6543800185
2021-10-27T00:00:00.000Z,2.6492487757
2021-10-28T00:00:00.000Z,2.3655371346
2021-10-29T00:00:00.000Z,2.4539746558
2021-10-30T00:00:00.000Z,2.4925012946
2021-10-31T00:00:00.000Z,2.4227068086
2021-11-01T00:00:00.000Z,2.4333265054
2021-11-02T00:00:00.000Z,2.4127635376
2021-11-03T00:00:00.000Z,2.4461145561
2021-11-04T00:00:00.000Z,2.5555750602
2021-11-05T00:00:00.000Z,2.4716130828
2021-11-06T00:00:00.000Z,2.4725153571
2021-11-07T00:00:00.000Z,2.499487404
2021-11-08T00:00:00.000Z,2.517605731
2021-11-09T00:00:00.000Z,2.6455666566
2021-11-10T00:00:00.000Z,2.8218061029
2021-11-11T00:00:00.000Z,2.624586148
2021-11-12T00:00:00.000Z,2.6213445641
2021-11-13T00:00:00.000Z,2.5682153713
2021-11-14T00:00:00.000Z,2.5756337293
2021-11-15T00:00:00.000Z,2.5609966794
2021-11-16T00:00:00.000Z,2.5294902397
2021-11-17T00:00:00.000Z,2.3597006846
2021-11-18T00:00:00.000Z,2.3662125019
2021-11-19T00:00:00.000Z,2.2524735898
2021-11-20T00:00:00.000Z,2.3572409148
2021-11-21T00:00:00.000Z,2.4308526538
2021-11-22T00:00:00.000Z,2.3263170915
2021-11-23T00:00:00.000Z,2.2588195251
2021-11-24T00:00:00.000Z,2.2199578599
2021-11-25T00:00:00.000Z,2.1109613924
2021-11-26T00:00:00.000Z,2.1230258828
2021-11-27T00:00:00.000Z,1.9592505718
2021-11-28T00:00:00.000Z,1.9783479462
2021-11-29T00:00:00.000Z,2.0291328097
2021-11-30T00:00:00.000Z,2.0408141127
2021-12-01T00:00:00.000Z,1.9837986473
2021-12-02T00:00:00.000Z,1.9828509564
2021-12-03T00:00:00.000Z,2.2057090781
2021-12-04T00:00:00.000Z,2.002308298
2021-12-05T00:00:00.000Z,1.8252840454
2021-12-06T00:00:00.000Z,1.7678317092
2021-12-07T00:00:00.000Z,1.8164821175
2021-12-08T00:00:00.000Z,1.7463810135
2021-12-09T00:00:00.000Z,1.7634393914
2021-12-10T00:00:00.000Z,1.6413803721
2021-12-11T00:00:00.000Z,1.5441266109
2021-12-12T00:00:00.000Z,1.7207761727
2021-12-13T00:00:00.000Z,1.7146434312
2021-12-14T00:00:00.000Z,1.5683315685
2021-12-15T00:00:00.000Z,1.6293636296
2021-12-16T00:00:00.000Z,1.6840200963
2021-12-17T00:00:00.000Z,1.5857296338
2021-12-18T00:00:00.000Z,1.573881116
2021-12-19T00:00:00.000Z,1.6020922578
2021-12-20T00:00:00.000Z,1.6039547123
2021-12-21T00:00:00.000Z,1.5994842731
2021-12-22T00:00:00.000Z,1.6545151547
2021-12-23T00:00:00.000Z,1.7078567734
2021-12-24T00:00:00.000Z,1.8905787198
2021-12-25T00:00:00.000Z,1.785547459
2021-12-26T00:00:00.000Z,1.8615254154
2021-12-27T00:00:00.000Z,1.8658308484
2021-12-28T00:00:00.000Z,1.9375495676
2021-12-29T00:00:00.000Z,1.7968250609
2021-12-30T00:00:00.000Z,1.7037065066
2021-12-31T00:00:00.000Z,1.7341593893
2022-01-01T00:00:00.000Z,1.6560702867
2022-01-02T00:00:00.000Z,1.7406185847
2022-01-03T00:00:00.000Z,1.7439933253
2022-01-04T00:00:00.000Z,1.6851670862
2022-01-05T00:00:00.000Z,1.6668585957
2022-01-06T00:00:00.000Z,1.576205989
2022-01-07T00:00:00.000Z,1.6294304743
2022-01-08T00:00:00.000Z,1.5315385316
2022-01-09T00:00:00.000Z,1.5015881163
2022-01-10T00:00:00.000Z,1.4845856779
2022-01-11T00:00:00.000Z,1.4285833326
2022-01-12T00:00:00.000Z,1.491161791
2022-01-13T00:00:00.000Z,1.6312392029
2022-01-14T00:00:00.000Z,1.5427591165
2022-01-15T00:00:00.000Z,1.619916128
2022-01-16T00:00:00.000Z,1.6259947747
2022-01-17T00:00:00.000Z,1.766165867
2022-01-18T00:00:00.000Z,1.9981958512
2022-01-19T00:00:00.000Z,1.830882214
2022-01-20T00:00:00.000Z,1.6785451014
2022-01-21T00:00:00.000Z,1.5737048002
2022-01-22T00:00:00.000Z,1.4128331117
2022-01-23T00:00:00.000Z,1.3431181208
2022-01-24T00:00:00.000Z,1.4104185076
2022-01-25T00:00:00.000Z,1.3465952402
2022-01-26T00:00:00.000Z,1.3167511298
2022-01-27T00:00:00.000Z,1.3653175716
2022-01-28T00:00:00.000Z,1.3298262053
2022-01-29T00:00:00.000Z,1.3412476622
2022-01-30T00:00:00.000Z,1.3530656729
2022-01-31T00:00:00.000Z,1.3240104761
2022-02-01T00:00:00.000Z,1.3382090428
2022-02-02T00:00:00.000Z,1.3836458289
2022-02-03T00:00:00.000Z,1.30510938
2022-02-04T00:00:00.000Z,1.3392237127
2022-02-05T00:00:00.000Z,1.4503015789
2022-02-06T00:00:00.000Z,1.4379351792
2022-02-07T00:00:00.000Z,1.4586370105
2022-02-08T00:00:00.000Z,1.5170058948
2022-02-09T00:00:00.000Z,1.4967548791
2022-02-10T00:00:00.000Z,1.5143984703
2022-02-11T00:00:00.000Z,1.4676902647
2022-02-12T00:00:00.000Z,1.3757171369
2022-02-13T00:00:00.000Z,1.3470665186
2022-02-14T00:00:00.000Z,1.3303140775
2022-02-15T00:00:00.000Z,1.3368624085
2022-02-16T00:00:00.000Z,1.4094982541
2022-02-17T00:00:00.000Z,1.3767250303
2022-02-18T00:00:00.000Z,1.2966117591
